facility_id,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
450634,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450638,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450639,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450641,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
450643,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
450644,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450647,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450651,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450653,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
450654,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
450656,0015CPS61Z1JW9R,Y,1/1/2023,12/31/2023
450658,0015CKX5ELV537P,Y,1/1/2023,12/31/2023
450659,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450661,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
450662,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450668,0015CPS61Z1JW9R,Y,1/1/2023,12/31/2023
450669,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450670,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450672,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450674,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450675,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450677,0015CEL8EWK7PAH,Y,1/1/2023,12/31/2023
450678,,,1/1/2023,12/31/2023
450684,0015CSB96W4QCU6,Y,1/1/2023,12/31/2023
450686,0015CXB5TF2EC92,Y,1/1/2023,12/31/2023
450688,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
450690,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
450694,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
450698,0015CFG3Q10H22V,Y,1/1/2023,12/31/2023
450702,0015CR8535UDY24,Y,1/1/2023,12/31/2023
450709,0015C4WYM9EVW5K,Y,1/1/2023,12/31/2023
450711,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450713,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450718,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450723,0015CU63GY58X0S,Y,1/1/2023,12/31/2023
450730,0015CSP20HYW41Z,Y,1/1/2023,12/31/2023
450742,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
450743,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450747,0015CC4NC7PMU4W,Y,1/1/2023,12/31/2023
450755,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
450771,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450774,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
450775,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450779,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450788,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450801,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
450804,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450808,,,1/1/2023,12/31/2023
450809,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450820,0015C4WYM9EVW5K,Y,1/1/2023,12/31/2023
450822,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
450825,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
450827,0015C4EC1N9FBM8,Y,1/1/2023,12/31/2023
450828,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
450831,0015CD0YHE0DVF2,Y,1/1/2023,12/31/2023
450833,0015CC4NC7PMU4W,Y,1/1/2023,12/31/2023
450834,,,1/1/2023,12/31/2023
450840,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450844,0015C4WYM9EVW5K,Y,1/1/2023,12/31/2023
450847,0015CSB96W4QCU6,Y,1/1/2023,12/31/2023
450848,0015CSB96W4QCU6,Y,1/1/2023,12/31/2023
450851,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
450853,0015C7T1FAD2J6F,Y,1/1/2023,12/31/2023
450855,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
450856,0015C40C0YCP4T4,Y,1/1/2023,12/31/2023
450860,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
450862,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
450864,0015CDN2FXH7Z2L,Y,1/1/2023,12/31/2023
450865,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
450867,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
450869,0015C39MYX0ZMQ7,Y,1/1/2023,12/31/2023
450872,,,1/1/2023,12/31/2023
450874,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
450875,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
450876,0015CP4LYG26BQE,Y,1/1/2023,12/31/2023
450880,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
450883,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
450885,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
450888,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450889,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
450890,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
450891,0015CW9NZ1EMD4T,Y,1/1/2023,12/31/2023
450893,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
451300,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451301,,,1/1/2023,12/31/2023
451303,0015C7ZEJ6BU1C3,Y,1/1/2023,12/31/2023
451304,,,1/1/2023,12/31/2023
451305,0015CCM112X6N6F,Y,1/1/2023,12/31/2023
451306,,,1/1/2023,12/31/2023
451307,,,1/1/2023,12/31/2023
451308,,,1/1/2023,12/31/2023
451309,,,1/1/2023,12/31/2023
451310,,,1/1/2023,12/31/2023
451311,,,1/1/2023,12/31/2023
451312,,,1/1/2023,12/31/2023
451313,,,1/1/2023,12/31/2023
451314,,,1/1/2023,12/31/2023
451315,0015CHQ0S2M4YCA,Y,1/1/2023,12/31/2023
451316,0015CCM112X6N6F,Y,1/1/2023,12/31/2023
451317,0015C3K3YJ2CSK4,Y,1/1/2023,12/31/2023
451318,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451319,0015CYJ419M5S70,Y,1/1/2023,12/31/2023
451320,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451322,0015CCM112X6N6F,Y,1/1/2023,12/31/2023
451323,0015CEL8EWK7PAH,Y,1/1/2023,12/31/2023
451324,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451325,0015CW40F8CZL04,,1/1/2023,12/31/2023
451328,0015CW40F8CZL04,Y,1/1/2023,12/31/2023
451329,,,1/1/2023,12/31/2023
451330,0015CTR5872P6AF,Y,1/1/2023,12/31/2023
451331,,,1/1/2023,12/31/2023
451332,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451333,0015C2REJ0UEJ7W,Y,1/1/2023,12/31/2023
451334,,,1/1/2023,12/31/2023
451335,0015CQ2WP2DLD4Z,,1/1/2023,12/31/2023
451337,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451338,,,1/1/2023,12/31/2023
451339,,,1/1/2023,12/31/2023
451340,,,1/1/2023,12/31/2023
451341,0015C7BA2TSP8CS,Y,1/1/2023,12/31/2023
451342,,,1/1/2023,12/31/2023
451343,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451344,,,1/1/2023,12/31/2023
451346,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
451347,,,1/1/2023,12/31/2023
451348,0015CW40F8CZL04,,1/1/2023,12/31/2023
451349,0015C8F549YEQ8N,Y,1/1/2023,12/31/2023
451350,0015CER158R54SG,Y,1/1/2023,12/31/2023
451351,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451352,,,1/1/2023,12/31/2023
451353,,,1/1/2023,12/31/2023
451354,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451355,,,1/1/2023,12/31/2023
451356,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451358,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451359,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451361,,,1/1/2023,12/31/2023
451362,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451363,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451364,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451365,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
451366,,,1/1/2023,12/31/2023
451367,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
451369,,,1/1/2023,12/31/2023
451370,0015CHM370L09W0,Y,1/1/2023,12/31/2023
451371,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
451372,,,1/1/2023,12/31/2023
451373,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451374,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
451375,0015CJW3K8XTN7V,Y,1/1/2023,12/31/2023
451376,0015CDA13YNK8F1,Y,1/1/2023,12/31/2023
451377,0015CN1A1Q3BZX2,Y,1/1/2023,12/31/2023
451378,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
451379,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
451380,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
451381,0015CYJ419M5S70,Y,1/1/2023,12/31/2023
451382,0015CZE0F7SSP5U,Y,1/1/2023,12/31/2023
451384,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
451385,0015CKY42QXH820,Y,1/1/2023,12/31/2023
451386,0015C1568B36VKX,Y,1/1/2023,12/31/2023
451387,0015CB4VJM03NKW,Y,1/1/2023,12/31/2023
451389,0015CSG5YXG670U,,1/1/2023,12/31/2023
451390,0015C7ZEJ6BU1C3,Y,1/1/2023,12/31/2023
451391,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451392,,,1/1/2023,12/31/2023
451393,0015CDA13YNK8F1,,1/1/2023,12/31/2023
451394,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451395,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
451396,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
451397,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
451398,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
451399,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
453300,,,1/1/2023,12/31/2023
453301,,,1/1/2023,12/31/2023
453302,,,1/1/2023,12/31/2023
453304,,,1/1/2023,12/31/2023
453306,,,1/1/2023,12/31/2023
453309,,,1/1/2023,12/31/2023
453310,,,1/1/2023,12/31/2023
453311,,,1/1/2023,12/31/2023
453313,,,1/1/2023,12/31/2023
453314,,,1/1/2023,12/31/2023
453315,,,1/1/2023,12/31/2023
453316,,,1/1/2023,12/31/2023
453317,,,1/1/2023,12/31/2023
453318,,,1/1/2023,12/31/2023
453319,,,1/1/2023,12/31/2023
453321,,,1/1/2023,12/31/2023
460001,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460003,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
460004,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460005,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460006,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460007,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460009,0015CYT94LS81XV,Y,1/1/2023,12/31/2023
460010,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460011,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
460013,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460014,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
460015,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460017,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460019,0015CTG6K0EW7TC,Y,1/1/2023,12/31/2023
460021,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460023,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460026,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460030,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
460039,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460041,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
460042,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460043,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460044,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460047,0015CYV73ECC6M9,Y,1/1/2023,12/31/2023
460051,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
460052,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460054,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
460057,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460058,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460060,0015CYV73ECC6M9,Y,1/1/2023,12/31/2023
460061,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
460062,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461300,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461301,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461302,0015C9N6J2WEB0U,,1/1/2023,12/31/2023
461303,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461304,0015C3K3YJ2CSK4,Y,1/1/2023,12/31/2023
461305,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
461306,0015CGN6DP8QY1W,Y,1/1/2023,12/31/2023
461307,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461308,,,1/1/2023,12/31/2023
461309,0015C8F549YEQ8N,Y,1/1/2023,12/31/2023
461310,0015CTOPPT32RH0,Y,1/1/2023,12/31/2023
461333,0015C2UKB5PSX9J,Y,1/1/2023,12/31/2023
461335,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
463301,,,1/1/2023,12/31/2023
470001,0015CS71BZT400W,Y,1/1/2023,12/31/2023
470003,0015CS71BZT400W,Y,1/1/2023,12/31/2023
470005,0015C6NE153843T,Y,1/1/2023,12/31/2023
470011,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
470012,0015C2U6GBG7ATE,Y,1/1/2023,12/31/2023
470024,0015CUB5R65YGA6,Y,1/1/2023,12/31/2023
471300,0015C70268FDE5D,Y,1/1/2023,12/31/2023
471301,0015CH6CKN0HZE9,,1/1/2023,12/31/2023
471302,0015CER158R54SG,Y,1/1/2023,12/31/2023
471303,0015C2B9QT2SZY8,,1/1/2023,12/31/2023
471304,0015C7G9EJT78H8,Y,1/1/2023,12/31/2023
471305,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
471306,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
471307,0015CS71BZT400W,Y,1/1/2023,12/31/2023
480001,,,1/1/2023,12/31/2023
480002,,,1/1/2023,12/31/2023
490002,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490004,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490005,0015CD9P4WDH5L9,Y,1/1/2023,12/31/2023
490007,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490009,0015C5XR0DRE6JH,Y,1/1/2023,12/31/2023
490013,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490017,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490018,0015CTY9V968U24,Y,1/1/2023,12/31/2023
490019,,,1/1/2023,12/31/2023
490020,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490021,0015CUW9JS131YW,Y,1/1/2023,12/31/2023
490022,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490023,0015C877F4PC6LD,Y,1/1/2023,12/31/2023
490024,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
490032,0015C92F81YS48A,Y,1/1/2023,12/31/2023
490033,0015CD9P4WDH5L9,Y,1/1/2023,12/31/2023
490037,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
490038,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490040,0015CHM428WL44D,Y,1/1/2023,12/31/2023
490041,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490042,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
490043,0015CHM428WL44D,Y,1/1/2023,12/31/2023
490044,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490045,0015C5XR0DRE6JH,Y,1/1/2023,12/31/2023
490046,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490048,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490050,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490052,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
490053,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490057,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490059,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490060,0015CUL56QLS5C3,Y,1/1/2023,12/31/2023
490063,0015CHM428WL44D,Y,1/1/2023,12/31/2023
490066,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490067,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490069,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490075,0015C4HSE8YJ05Q,Y,1/1/2023,12/31/2023
490077,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490084,0015C92F81YS48A,Y,1/1/2023,12/31/2023
490088,0015CUW9JS131YW,Y,1/1/2023,12/31/2023
490089,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
490090,0015CUW9JS131YW,Y,1/1/2023,12/31/2023
490092,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490093,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490094,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490097,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490098,0015C92F81YS48A,Y,1/1/2023,12/31/2023
490101,0015CHM428WL44D,Y,1/1/2023,12/31/2023
490104,,,1/1/2023,12/31/2023
490107,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490110,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490111,0015C4HSE8YJ05Q,Y,1/1/2023,12/31/2023
490112,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490113,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490114,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490115,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
490116,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490117,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
490118,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490119,0015C7J3NZX7XGG,Y,1/1/2023,12/31/2023
490120,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490122,0015CHM428WL44D,Y,1/1/2023,12/31/2023
490126,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490127,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
490130,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
490136,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
490140,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
490141,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
490143,0015C0AWU30GFF9,Y,1/1/2023,12/31/2023
490144,0015C5XR0DRE6JH,Y,1/1/2023,12/31/2023
490145,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
491300,,,1/1/2023,12/31/2023
491302,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
491303,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
491304,0015CFN64UUM2QD,Y,1/1/2023,12/31/2023
491305,0015CD9P4WDH5L9,Y,1/1/2023,12/31/2023
491307,0015CD9P4WDH5L9,Y,1/1/2023,12/31/2023
491308,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
491309,0015C3QY9WRC3XP,Y,1/1/2023,12/31/2023
493300,,,1/1/2023,12/31/2023
493301,,,1/1/2023,12/31/2023
500002,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500003,0015CU63GY58X0S,Y,1/1/2023,12/31/2023
500005,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
500007,0015C0YER87VFV0,Y,1/1/2023,12/31/2023
500008,0015CMR2H5W8V1L,Y,1/1/2023,12/31/2023
500011,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500014,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500015,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500016,0015CPA198CWD9V,Y,1/1/2023,12/31/2023
500019,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500021,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500024,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500025,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500026,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500027,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500030,0015CU48GML2XL5,Y,1/1/2023,12/31/2023
500031,0015CEN1BQL9TF5,Y,1/1/2023,12/31/2023
500033,0015CAK9P2Z4SRY,Y,1/1/2023,12/31/2023
500036,,,1/1/2023,12/31/2023
500037,0015CDA13YNK8F1,Y,1/1/2023,12/31/2023
500039,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500041,0015CU48GML2XL5,Y,1/1/2023,12/31/2023
500044,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500050,0015CU48GML2XL5,Y,1/1/2023,12/31/2023
500051,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
500052,,,1/1/2023,12/31/2023
500053,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
500054,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500058,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500060,0015CU63GY58X0S,Y,1/1/2023,12/31/2023
500064,0015CMR2H5W8V1L,Y,1/1/2023,12/31/2023
500072,,,1/1/2023,12/31/2023
500077,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500079,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500084,0015C257B7545Y1,Y,1/1/2023,12/31/2023
500088,0015CK7P6YG83PB,Y,1/1/2023,12/31/2023
500108,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500119,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500124,0015C257B7545Y1,Y,1/1/2023,12/31/2023
500129,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500139,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
500141,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500150,0015CGT3KVG9VNU,Y,1/1/2023,12/31/2023
500151,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
500152,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
500154,0015C7VL76QPL81,Y,1/1/2023,12/31/2023
501301,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
501302,,,1/1/2023,12/31/2023
501303,0015CN9EAS3M8S0,Y,1/1/2023,12/31/2023
501304,,,1/1/2023,12/31/2023
501305,,,1/1/2023,12/31/2023
501307,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
501308,0015C5J3MDK5504,Y,1/1/2023,12/31/2023
501309,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
501310,0015CEE1CEN0YLT,Y,1/1/2023,12/31/2023
501311,0015CTG28FCG3KC,,1/1/2023,12/31/2023
501312,0015C8N7RF7RBK1,Y,1/1/2023,12/31/2023
501313,,,1/1/2023,12/31/2023
501314,,,1/1/2023,12/31/2023
501315,,,1/1/2023,12/31/2023
501316,0015CX2J8ARY2AR,Y,1/1/2023,12/31/2023
501317,0015CP9C20PYA8V,Y,1/1/2023,12/31/2023
501318,0015C9G817T3P4T,Y,1/1/2023,12/31/2023
501319,0015CRA2385Y5A4,Y,1/1/2023,12/31/2023
501320,0015CX0Z1ME27FE,Y,1/1/2023,12/31/2023
501321,0015CP587BP0W9H,Y,1/1/2023,12/31/2023
501322,,,1/1/2023,12/31/2023
501323,0015CZ8KJY1PZX4,Y,1/1/2023,12/31/2023
501324,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
501325,0015CLB2SUC974H,,1/1/2023,12/31/2023
501326,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
501327,0015CFY8W1LR5SA,Y,1/1/2023,12/31/2023
501328,0015CH0EJP0NAK5,Y,1/1/2023,12/31/2023
501329,0015CU48GML2XL5,Y,1/1/2023,12/31/2023
501330,0015CDA13YNK8F1,Y,1/1/2023,12/31/2023
501331,0015CYQ66TFQ6B7,Y,1/1/2023,12/31/2023
501332,0015C31HNQ9HAS8,Y,1/1/2023,12/31/2023
501333,0015CNP3UDD35XH,Y,1/1/2023,12/31/2023
501334,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
501335,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
501336,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
501337,0015CNV6H8HD3U8,Y,1/1/2023,12/31/2023
501338,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
501339,0015C4WDL2ZKV35,Y,1/1/2023,12/31/2023
501340,0015CU48GML2XL5,Y,1/1/2023,12/31/2023
503300,,,1/1/2023,12/31/2023
503301,,,1/1/2023,12/31/2023
503302,,,1/1/2023,12/31/2023
510001,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510002,0015C37TE91ML7A,Y,1/1/2023,12/31/2023
510006,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510007,0015CZX22C1C7T3,Y,1/1/2023,12/31/2023
510008,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510012,0015CPN4TFD2G2M,Y,1/1/2023,12/31/2023
510013,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510022,0015CYU7C53TD2D,Y,1/1/2023,12/31/2023
510023,,,1/1/2023,12/31/2023
510024,0015CNT4DZ52P4A,Y,1/1/2023,12/31/2023
510029,0015CV590B21RQ5,Y,1/1/2023,12/31/2023
510030,,,1/1/2023,12/31/2023
510031,0015CV590B21RQ5,Y,1/1/2023,12/31/2023
510038,0015C4DPR23A8VK,Y,1/1/2023,12/31/2023
510046,0015CHA9ZLS6ELS,,1/1/2023,12/31/2023
510048,0015CR7H67DHU49,Y,1/1/2023,12/31/2023
510050,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510055,0015CJY45E2ZRJ9,Y,1/1/2023,12/31/2023
510058,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510062,0015C946ANU9N81,Y,1/1/2023,12/31/2023
510070,0015CAS9V1KKB5P,Y,1/1/2023,12/31/2023
510072,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
510086,0015CSP20HYW41Z,,1/1/2023,12/31/2023
510091,,,1/1/2023,12/31/2023
510093,0015CNT4DZ52P4A,Y,1/1/2023,12/31/2023
511300,,,1/1/2023,12/31/2023
511301,0015CW40F8CZL04,Y,1/1/2023,12/31/2023
511303,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
511304,0015CUP1MAR3PAU,Y,1/1/2023,12/31/2023
511306,0015CPS2HKE8FKU,Y,1/1/2023,12/31/2023
511307,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
511308,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
511309,0015CD9P4WDH5L9,Y,1/1/2023,12/31/2023
